,Instrument,ESG Score,Date,Environmental Pillar Score,Governance Pillar Score,Social Pillar Score,Carbon Credit,Carbon Offsets/Credits,Internal Carbon Price per Tonne Score Score,Women Managers,Women Employees,Gender Pay Gap Percentage,Water Recycled,Water Recycled Score,Energy Use Total,Policy Energy Efficiency,Waste Total,Waste Recycled Total
0,24CSm.BK,,,,,,,,,,,,,,,,,
1,24CSmf.BK,,,,,,,,,,,,,,,,,
2,24CSmol.BK,,,,,,,,,,,,,,,,,
3,24CSmva.BK,,,,,,,,,,,,,,,,,
4,2S.BK,,,,,,,,,,,,,,,,,
5,2Sf.BK,,,,,,,,,,,,,,,,,
6,2Sol.BK,,,,,,,,,,,,,,,,,
7,2Sva.BK,,,,,,,,,,,,,,,,,
8,3BBIFu.BK,,,,,,,,,,,,,,,,,
9,3BBIFuol.BK,,,,,,,,,,,,,,,,,
10,3BBIFuss.BK,,,,,,,,,,,,,,,,,
11,3BBIFuva.BK,,,,,,,,,,,,,,,,,
12,3K-BAT.BK,,,,,,,,,,,,,,,,,
13,3K-BATol.BK,,,,,,,,,,,,,,,,,
14,3K-BATva.BK,,,,,,,,,,,,,,,,,
15,3K-BATz.BK,,,,,,,,,,,,,,,,,
16,7UP.BK,,,,,,,,,,,,,,,,,
17,7UPf.BK,,,,,,,,,,,,,,,,,
18,7UPol.BK,,,,,,,,,,,,,,,,,
19,7UPss.BK,,,,,,,,,,,,,,,,,
20,7UPva.BK,,,,,,,,,,,,,,,,,
5802,TMTf.BK,52.6450437603953,2022-12-31,54.0759732854258,77.8459595959596,36.0167567507021,,,,,28.788,,,,77642.6,True,4942.34,
5803,TMTol.BK,40.5759284253817,2021-12-31,41.9702841428566,54.3098084506456,30.9764634095986,,,,,29.977,,,,70606.4,True,4802.97,
5804,TMTol.BK,52.6450437603953,2022-12-31,54.0759732854258,77.8459595959596,36.0167567507021,,,,,28.788,,,,77642.6,True,4942.34,
5805,TMTss.BK,40.5759284253817,2021-12-31,41.9702841428566,54.3098084506456,30.9764634095986,,,,,29.977,,,,70606.4,True,4802.97,
5806,TMTss.BK,52.6450437603953,2022-12-31,54.0759732854258,77.8459595959596,36.0167567507021,,,,,28.788,,,,77642.6,True,4942.34,
5807,TMTva.BK,40.5759284253817,2021-12-31,41.9702841428566,54.3098084506456,30.9764634095986,,,,,29.977,,,,70606.4,True,4802.97,
5808,TMTva.BK,52.6450437603953,2022-12-31,54.0759732854258,77.8459595959596,36.0167567507021,,,,,28.788,,,,77642.6,True,4942.34,
5809,TMWm.BK,,,,,,,,,,,,,,,,,
5810,TMWmol.BK,,,,,,,,,,,,,,,,,
5811,TMWmva.BK,,,,,,,,,,,,,,,,,
5812,TMWmz.BK,,,,,,,,,,,,,,,,,
5813,TNDTm.BK,,,,,,,,,,,,,,,,,
5814,TNDTmf.BK,,,,,,,,,,,,,,,,,
5815,TNDTmol.BK,,,,,,,,,,,,,,,,,
5816,TNDTmva.BK,,,,,,,,,,,,,,,,,
5817,TNHm.BK,,,,,,,,,,,,,,,,,
5818,TNHmf.BK,,,,,,,,,,,,,,,,,
5819,TNHmol.BK,,,,,,,,,,,,,,,,,
5820,TNHmss.BK,,,,,,,,,,,,,,,,,
5821,TNHmva.BK,,,,,,,,,,,,,,,,,
5822,TNITY.BK,,,,,,,,,,,,,,,,,
5823,TNITYf.BK,,,,,,,,,,,,,,,,,
5824,TNITYol.BK,,,,,,,,,,,,,,,,,
5825,TNITYva.BK,,,,,,,,,,,,,,,,,
5826,TNL.BK,60.6264249375306,2021-12-31,58.7501364091116,62.6267544817971,60.1874987341425,,,,,81.573,,,,11906.6,True,25.461,
5827,TNL.BK,60.570238803027,2022-12-31,66.1323959408325,61.3442760942761,58.247678364184,,,,,79.246,,,,16989.6,True,,
5828,TNLf.BK,60.6264249375306,2021-12-31,58.7501364091116,62.6267544817971,60.1874987341425,,,,,81.573,,,,11906.6,True,25.461,
5829,TNLf.BK,60.570238803027,2022-12-31,66.1323959408325,61.3442760942761,58.247678364184,,,,,79.246,,,,16989.6,True,,
5830,TNLol.BK,60.6264249375306,2021-12-31,58.7501364091116,62.6267544817971,60.1874987341425,,,,,81.573,,,,11906.6,True,25.461,
5831,TNLol.BK,60.570238803027,2022-12-31,66.1323959408325,61.3442760942761,58.247678364184,,,,,79.246,,,,16989.6,True,,
5832,TNLva.BK,60.6264249375306,2021-12-31,58.7501364091116,62.6267544817971,60.1874987341425,,,,,81.573,,,,11906.6,True,25.461,
5833,TNLva.BK,60.570238803027,2022-12-31,66.1323959408325,61.3442760942761,58.247678364184,,,,,79.246,,,,16989.6,True,,
5834,TNPC.BK,,,,,,,,,,,,,,,,,
5835,TNPCf.BK,,,,,,,,,,,,,,,,,
5836,TNPCol.BK,,,,,,,,,,,,,,,,,
5837,TNPCva.BK,,,,,,,,,,,,,,,,,
5838,TNPFu.BK,,,,,,,,,,,,,,,,,
5839,TNPFuol.BK,,,,,,,,,,,,,,,,,
5840,TNPFuva.BK,,,,,,,,,,,,,,,,,
5841,TNPFv.BK,,,,,,,,,,,,,,,,,
5842,TNPm.BK,,,,,,,,,,,,,,,,,
5843,TNPmf.BK,,,,,,,,,,,,,,,,,
5844,TNPmol.BK,,,,,,,,,,,,,,,,,
5845,TNPmva.BK,,,,,,,,,,,,,,,,,
5846,TNR.BK,,,,,,,,,,,,,,,,,
5847,TNRf.BK,,,,,,,,,,,,,,,,,
5848,TNRol.BK,,,,,,,,,,,,,,,,,
5849,TNRss.BK,,,,,,,,,,,,,,,,,
5850,TNRva.BK,,,,,,,,,,,,,,,,,
5851,TOA.BK,50.3506000511599,2019-12-31,52.5747097285926,54.9239656192365,45.3326568391029,,,,,33.954,,,,50164.423,True,,
5852,TOA.BK,53.8199085512366,2020-12-31,56.5154877775145,57.7616591446379,48.6831567454381,,,,,32.794,,,,52660.9,True,,
5853,TOA.BK,56.8160127077491,2021-12-31,55.6366501835107,72.368927594136,48.8668737017105,,,,,34.357,,,,49039.2,True,,
5854,TOA.BK,58.668109736686,2022-12-31,63.096528866761,56.3771043771044,55.4030070526234,,,,,33.254,,,,62085.2,True,,
5855,TOAf.BK,50.3506000511599,2019-12-31,52.5747097285926,54.9239656192365,45.3326568391029,,,,,33.954,,,,50164.423,True,,
5856,TOAf.BK,53.8199085512366,2020-12-31,56.5154877775145,57.7616591446379,48.6831567454381,,,,,32.794,,,,52660.9,True,,
5857,TOAf.BK,56.8160127077491,2021-12-31,55.6366501835107,72.368927594136,48.8668737017105,,,,,34.357,,,,49039.2,True,,
5858,TOAf.BK,58.668109736686,2022-12-31,63.096528866761,56.3771043771044,55.4030070526234,,,,,33.254,,,,62085.2,True,,
5859,TOAol.BK,50.3506000511599,2019-12-31,52.5747097285926,54.9239656192365,45.3326568391029,,,,,33.954,,,,50164.423,True,,
5860,TOAol.BK,53.8199085512366,2020-12-31,56.5154877775145,57.7616591446379,48.6831567454381,,,,,32.794,,,,52660.9,True,,
5861,TOAol.BK,56.8160127077491,2021-12-31,55.6366501835107,72.368927594136,48.8668737017105,,,,,34.357,,,,49039.2,True,,
5862,TOAol.BK,58.668109736686,2022-12-31,63.096528866761,56.3771043771044,55.4030070526234,,,,,33.254,,,,62085.2,True,,
5863,TOAss.BK,50.3506000511599,2019-12-31,52.5747097285926,54.9239656192365,45.3326568391029,,,,,33.954,,,,50164.423,True,,
5864,TOAss.BK,53.8199085512366,2020-12-31,56.5154877775145,57.7616591446379,48.6831567454381,,,,,32.794,,,,52660.9,True,,
5865,TOAss.BK,56.8160127077491,2021-12-31,55.6366501835107,72.368927594136,48.8668737017105,,,,,34.357,,,,49039.2,True,,
5866,TOAss.BK,58.668109736686,2022-12-31,63.096528866761,56.3771043771044,55.4030070526234,,,,,33.254,,,,62085.2,True,,
5867,TOAva.BK,50.3506000511599,2019-12-31,52.5747097285926,54.9239656192365,45.3326568391029,,,,,33.954,,,,50164.423,True,,
5868,TOAva.BK,53.8199085512366,2020-12-31,56.5154877775145,57.7616591446379,48.6831567454381,,,,,32.794,,,,52660.9,True,,
5869,TOAva.BK,56.8160127077491,2021-12-31,55.6366501835107,72.368927594136,48.8668737017105,,,,,34.357,,,,49039.2,True,,
5870,TOAva.BK,58.668109736686,2022-12-31,63.096528866761,56.3771043771044,55.4030070526234,,,,,33.254,,,,62085.2,True,,
5871,TOG.BK,50.7907413338719,2021-12-31,53.9104765358456,17.4303669715225,75.0220055881214,,,,,65.0,,,,130920.192,True,,
5872,TOG.BK,51.2499738294754,2022-12-31,54.1121659581947,19.7962962962963,74.1243949989262,,,,,64.0,,,,151837.2,True,,
5873,TOGf.BK,50.7907413338719,2021-12-31,53.9104765358456,17.4303669715225,75.0220055881214,,,,,65.0,,,,130920.192,True,,
5874,TOGf.BK,51.2499738294754,2022-12-31,54.1121659581947,19.7962962962963,74.1243949989262,,,,,64.0,,,,151837.2,True,,
5875,TOGol.BK,50.7907413338719,2021-12-31,53.9104765358456,17.4303669715225,75.0220055881214,,,,,65.0,,,,130920.192,True,,
5876,TOGol.BK,51.2499738294754,2022-12-31,54.1121659581947,19.7962962962963,74.1243949989262,,,,,64.0,,,,151837.2,True,,
5877,TOGss.BK,50.7907413338719,2021-12-31,53.9104765358456,17.4303669715225,75.0220055881214,,,,,65.0,,,,130920.192,True,,
5878,TOGss.BK,51.2499738294754,2022-12-31,54.1121659581947,19.7962962962963,74.1243949989262,,,,,64.0,,,,151837.2,True,,
5879,TOGva.BK,50.7907413338719,2021-12-31,53.9104765358456,17.4303669715225,75.0220055881214,,,,,65.0,,,,130920.192,True,,
5880,TOGva.BK,51.2499738294754,2022-12-31,54.1121659581947,19.7962962962963,74.1243949989262,,,,,64.0,,,,151837.2,True,,
5881,TOP.BK,79.0292637793132,2015-12-31,90.5760768923024,73.1917211328976,72.8062077497986,,,,35.172,26.118,,,,17620000.0,True,5156.0,4549.0
5882,TOP.BK,69.6306891386208,2016-12-31,80.5792488038542,71.5038115038115,59.5759172465465,,,,35.862,26.36,,,,27390000.0,True,6276.0,5711.0
5883,TOP.BK,70.215297244359,2017-12-31,79.2484058514629,70.6707317073171,62.5308147658301,,,,35.915,26.814,,,,29410000.0,True,4517.0,4286.0
5884,TOP.BK,83.2199345637456,2018-12-31,87.6673524033437,72.1481481481482,85.7707234894583,,,,37.419,26.518,,,,31600000.0,True,13013.0,12641.0
5885,TOP.BK,86.6680166363001,2019-12-31,88.6248107586745,87.8567700177471,84.3920999479288,,,,38.32,25.35,,,,59560000.0,True,14916.0,6750.0
5886,TOP.BK,83.6690813604122,2020-12-31,85.0736506336094,82.5263271007952,83.1547183654187,,,,41.216,24.0,,,,53760000.0,True,10820.0,3931.0
5887,TOP.BK,76.9128624407038,2021-12-31,79.7348246063823,65.1457169314646,81.1903957114952,,,,42.308,24.903,,,,56290000.0,True,5862.0,1722.0
5888,TOP.BK,75.0677956438849,2022-12-31,66.6097833333385,78.6456228956229,80.0176596459769,,,,43.0,26.0,,,,56550000.0,True,10950.0,2448.0
5889,TOPf.BK,79.0292637793132,2015-12-31,90.5760768923024,73.1917211328976,72.8062077497986,,,,35.172,26.118,,,,17620000.0,True,5156.0,4549.0
5890,TOPf.BK,69.6306891386208,2016-12-31,80.5792488038542,71.5038115038115,59.5759172465465,,,,35.862,26.36,,,,27390000.0,True,6276.0,5711.0
5891,TOPf.BK,70.215297244359,2017-12-31,79.2484058514629,70.6707317073171,62.5308147658301,,,,35.915,26.814,,,,29410000.0,True,4517.0,4286.0
5892,TOPf.BK,83.2199345637456,2018-12-31,87.6673524033437,72.1481481481482,85.7707234894583,,,,37.419,26.518,,,,31600000.0,True,13013.0,12641.0
5893,TOPf.BK,86.6680166363001,2019-12-31,88.6248107586745,87.8567700177471,84.3920999479288,,,,38.32,25.35,,,,59560000.0,True,14916.0,6750.0
5894,TOPf.BK,83.6690813604122,2020-12-31,85.0736506336094,82.5263271007952,83.1547183654187,,,,41.216,24.0,,,,53760000.0,True,10820.0,3931.0
5895,TOPf.BK,76.9128624407038,2021-12-31,79.7348246063823,65.1457169314646,81.1903957114952,,,,42.308,24.903,,,,56290000.0,True,5862.0,1722.0
5896,TOPf.BK,75.0677956438849,2022-12-31,66.6097833333385,78.6456228956229,80.0176596459769,,,,43.0,26.0,,,,56550000.0,True,10950.0,2448.0
5897,TOPol.BK,79.0292637793132,2015-12-31,90.5760768923024,73.1917211328976,72.8062077497986,,,,35.172,26.118,,,,17620000.0,True,5156.0,4549.0
5898,TOPol.BK,69.6306891386208,2016-12-31,80.5792488038542,71.5038115038115,59.5759172465465,,,,35.862,26.36,,,,27390000.0,True,6276.0,5711.0
5899,TOPol.BK,70.215297244359,2017-12-31,79.2484058514629,70.6707317073171,62.5308147658301,,,,35.915,26.814,,,,29410000.0,True,4517.0,4286.0
5900,TOPol.BK,83.2199345637456,2018-12-31,87.6673524033437,72.1481481481482,85.7707234894583,,,,37.419,26.518,,,,31600000.0,True,13013.0,12641.0
5901,TOPol.BK,86.6680166363001,2019-12-31,88.6248107586745,87.8567700177471,84.3920999479288,,,,38.32,25.35,,,,59560000.0,True,14916.0,6750.0
5902,TOPol.BK,83.6690813604122,2020-12-31,85.0736506336094,82.5263271007952,83.1547183654187,,,,41.216,24.0,,,,53760000.0,True,10820.0,3931.0
5903,TOPol.BK,76.9128624407038,2021-12-31,79.7348246063823,65.1457169314646,81.1903957114952,,,,42.308,24.903,,,,56290000.0,True,5862.0,1722.0
5904,TOPol.BK,75.0677956438849,2022-12-31,66.6097833333385,78.6456228956229,80.0176596459769,,,,43.0,26.0,,,,56550000.0,True,10950.0,2448.0
5905,TOPP.BK,,,,,,,,,,,,,,,,,
5906,TOPPf.BK,,,,,,,,,,,,,,,,,
5907,TOPPol.BK,,,,,,,,,,,,,,,,,
5908,TOPPva.BK,,,,,,,,,,,,,,,,,
5909,TOPss.BK,79.0292637793132,2015-12-31,90.5760768923024,73.1917211328976,72.8062077497986,,,,35.172,26.118,,,,17620000.0,True,5156.0,4549.0
5910,TOPss.BK,69.6306891386208,2016-12-31,80.5792488038542,71.5038115038115,59.5759172465465,,,,35.862,26.36,,,,27390000.0,True,6276.0,5711.0
5911,TOPss.BK,70.215297244359,2017-12-31,79.2484058514629,70.6707317073171,62.5308147658301,,,,35.915,26.814,,,,29410000.0,True,4517.0,4286.0
5912,TOPss.BK,83.2199345637456,2018-12-31,87.6673524033437,72.1481481481482,85.7707234894583,,,,37.419,26.518,,,,31600000.0,True,13013.0,12641.0
5913,TOPss.BK,86.6680166363001,2019-12-31,88.6248107586745,87.8567700177471,84.3920999479288,,,,38.32,25.35,,,,59560000.0,True,14916.0,6750.0
5914,TOPss.BK,83.6690813604122,2020-12-31,85.0736506336094,82.5263271007952,83.1547183654187,,,,41.216,24.0,,,,53760000.0,True,10820.0,3931.0
5915,TOPss.BK,76.9128624407038,2021-12-31,79.7348246063823,65.1457169314646,81.1903957114952,,,,42.308,24.903,,,,56290000.0,True,5862.0,1722.0
5916,TOPss.BK,75.0677956438849,2022-12-31,66.6097833333385,78.6456228956229,80.0176596459769,,,,43.0,26.0,,,,56550000.0,True,10950.0,2448.0
5917,TOPva.BK,79.0292637793132,2015-12-31,90.5760768923024,73.1917211328976,72.8062077497986,,,,35.172,26.118,,,,17620000.0,True,5156.0,4549.0
5918,TOPva.BK,69.6306891386208,2016-12-31,80.5792488038542,71.5038115038115,59.5759172465465,,,,35.862,26.36,,,,27390000.0,True,6276.0,5711.0
5919,TOPva.BK,70.215297244359,2017-12-31,79.2484058514629,70.6707317073171,62.5308147658301,,,,35.915,26.814,,,,29410000.0,True,4517.0,4286.0
5920,TOPva.BK,83.2199345637456,2018-12-31,87.6673524033437,72.1481481481482,85.7707234894583,,,,37.419,26.518,,,,31600000.0,True,13013.0,12641.0
5921,TOPva.BK,86.6680166363001,2019-12-31,88.6248107586745,87.8567700177471,84.3920999479288,,,,38.32,25.35,,,,59560000.0,True,14916.0,6750.0
5922,TOPva.BK,83.6690813604122,2020-12-31,85.0736506336094,82.5263271007952,83.1547183654187,,,,41.216,24.0,,,,53760000.0,True,10820.0,3931.0
5923,TOPva.BK,76.9128624407038,2021-12-31,79.7348246063823,65.1457169314646,81.1903957114952,,,,42.308,24.903,,,,56290000.0,True,5862.0,1722.0
5924,TOPva.BK,75.0677956438849,2022-12-31,66.6097833333385,78.6456228956229,80.0176596459769,,,,43.0,26.0,,,,56550000.0,True,10950.0,2448.0
5925,TPA.BK,,,,,,,,,,,,,,,,,
5926,TPAC.BK,,,,,,,,,,,,,,,,,
5927,TPACol.BK,,,,,,,,,,,,,,,,,
5928,TPACva.BK,,,,,,,,,,,,,,,,,
5929,TPACz.BK,,,,,,,,,,,,,,,,,
5930,TPAol.BK,,,,,,,,,,,,,,,,,
5931,TPAva.BK,,,,,,,,,,,,,,,,,
5932,TPAz.BK,,,,,,,,,,,,,,,,,
5933,TPBI.BK,,,,,,,,,,,,,,,,,
5934,TPBIf.BK,,,,,,,,,,,,,,,,,
5935,TPBIol.BK,,,,,,,,,,,,,,,,,
5936,TPBIss.BK,,,,,,,,,,,,,,,,,
5937,TPBIva.BK,,,,,,,,,,,,,,,,,
5938,TPCHm.BK,,,,,,,,,,,,,,,,,
5939,TPCHmf.BK,,,,,,,,,,,,,,,,,
5940,TPCHmol.BK,,,,,,,,,,,,,,,,,
5941,TPCHmss.BK,,,,,,,,,,,,,,,,,
5942,TPCHmva.BK,,,,,,,,,,,,,,,,,
5943,TPCS.BK,38.9190558467635,2021-12-31,45.2830507375979,45.57033013911,33.1451075279121,,,,,54.26,100.0,700.9,19.2307692307692,20888.079,True,164.441,
5944,TPCS.BK,41.5736350285219,2022-12-31,51.235165118679,39.4882154882155,39.3933379924174,,,,,51.739,100.0,1091.34,16.6666666666667,23910.1,True,195.181,
5945,TPCSf.BK,38.9190558467635,2021-12-31,45.2830507375979,45.57033013911,33.1451075279121,,,,,54.26,100.0,700.9,19.2307692307692,20888.079,True,164.441,
5946,TPCSf.BK,41.5736350285219,2022-12-31,51.235165118679,39.4882154882155,39.3933379924174,,,,,51.739,100.0,1091.34,16.6666666666667,23910.1,True,195.181,
5947,TPCSol.BK,38.9190558467635,2021-12-31,45.2830507375979,45.57033013911,33.1451075279121,,,,,54.26,100.0,700.9,19.2307692307692,20888.079,True,164.441,
5948,TPCSol.BK,41.5736350285219,2022-12-31,51.235165118679,39.4882154882155,39.3933379924174,,,,,51.739,100.0,1091.34,16.6666666666667,23910.1,True,195.181,
5949,TPCSva.BK,38.9190558467635,2021-12-31,45.2830507375979,45.57033013911,33.1451075279121,,,,,54.26,100.0,700.9,19.2307692307692,20888.079,True,164.441,
5950,TPCSva.BK,41.5736350285219,2022-12-31,51.235165118679,39.4882154882155,39.3933379924174,,,,,51.739,100.0,1091.34,16.6666666666667,23910.1,True,195.181,
5951,TPIPL.BK,,,,,,,,,,,,,,,,,
5952,TPIPLf.BK,,,,,,,,,,,,,,,,,
5953,TPIPLol.BK,,,,,,,,,,,,,,,,,
5954,TPIPLss.BK,,,,,,,,,,,,,,,,,
5955,TPIPLva.BK,,,,,,,,,,,,,,,,,
5956,TPIPP.BK,26.0019924652943,2019-12-31,20.8814733086809,17.229007899224,39.4465056439967,,,,,,,262555.0,43.5483870967742,35584411.19,True,74110.15,
5957,TPIPP.BK,24.4642689613029,2020-12-31,20.3692790382674,16.668815817752,35.8157582018499,,,,,,,449245.0,45.0,39113780.01,True,64889.13,
5958,TPIPP.BK,34.5961047596204,2021-12-31,31.6206689691403,27.930621885112,43.6143537737163,,,,,6.955,,355304.0,37.1794871794872,34917946.57,True,25263.54,
5959,TPIPP.BK,43.8423652347554,2022-12-31,40.8805080847409,30.3442760942761,58.0987085389892,,,,,9.711,,396322.0,39.7058823529412,26005400.0,True,19706.7,2227.21
5960,TPIPPf.BK,26.0019924652943,2019-12-31,20.8814733086809,17.229007899224,39.4465056439967,,,,,,,262555.0,43.5483870967742,35584411.19,True,74110.15,
5961,TPIPPf.BK,24.4642689613029,2020-12-31,20.3692790382674,16.668815817752,35.8157582018499,,,,,,,449245.0,45.0,39113780.01,True,64889.13,
5962,TPIPPf.BK,34.5961047596204,2021-12-31,31.6206689691403,27.930621885112,43.6143537737163,,,,,6.955,,355304.0,37.1794871794872,34917946.57,True,25263.54,
5963,TPIPPf.BK,43.8423652347554,2022-12-31,40.8805080847409,30.3442760942761,58.0987085389892,,,,,9.711,,396322.0,39.7058823529412,26005400.0,True,19706.7,2227.21
5964,TPIPPol.BK,26.0019924652943,2019-12-31,20.8814733086809,17.229007899224,39.4465056439967,,,,,,,262555.0,43.5483870967742,35584411.19,True,74110.15,
5965,TPIPPol.BK,24.4642689613029,2020-12-31,20.3692790382674,16.668815817752,35.8157582018499,,,,,,,449245.0,45.0,39113780.01,True,64889.13,
5966,TPIPPol.BK,34.5961047596204,2021-12-31,31.6206689691403,27.930621885112,43.6143537737163,,,,,6.955,,355304.0,37.1794871794872,34917946.57,True,25263.54,
5967,TPIPPol.BK,43.8423652347554,2022-12-31,40.8805080847409,30.3442760942761,58.0987085389892,,,,,9.711,,396322.0,39.7058823529412,26005400.0,True,19706.7,2227.21
5968,TPIPPss.BK,26.0019924652943,2019-12-31,20.8814733086809,17.229007899224,39.4465056439967,,,,,,,262555.0,43.5483870967742,35584411.19,True,74110.15,
5969,TPIPPss.BK,24.4642689613029,2020-12-31,20.3692790382674,16.668815817752,35.8157582018499,,,,,,,449245.0,45.0,39113780.01,True,64889.13,
5970,TPIPPss.BK,34.5961047596204,2021-12-31,31.6206689691403,27.930621885112,43.6143537737163,,,,,6.955,,355304.0,37.1794871794872,34917946.57,True,25263.54,
5971,TPIPPss.BK,43.8423652347554,2022-12-31,40.8805080847409,30.3442760942761,58.0987085389892,,,,,9.711,,396322.0,39.7058823529412,26005400.0,True,19706.7,2227.21
5972,TPIPPva.BK,26.0019924652943,2019-12-31,20.8814733086809,17.229007899224,39.4465056439967,,,,,,,262555.0,43.5483870967742,35584411.19,True,74110.15,
5973,TPIPPva.BK,24.4642689613029,2020-12-31,20.3692790382674,16.668815817752,35.8157582018499,,,,,,,449245.0,45.0,39113780.01,True,64889.13,
5974,TPIPPva.BK,34.5961047596204,2021-12-31,31.6206689691403,27.930621885112,43.6143537737163,,,,,6.955,,355304.0,37.1794871794872,34917946.57,True,25263.54,
5975,TPIPPva.BK,43.8423652347554,2022-12-31,40.8805080847409,30.3442760942761,58.0987085389892,,,,,9.711,,396322.0,39.7058823529412,26005400.0,True,19706.7,2227.21
5976,TPLASm.BK,,,,,,,,,,,,,,,,,
5977,TPLASmf.BK,,,,,,,,,,,,,,,,,
5978,TPLASmol.BK,,,,,,,,,,,,,,,,,
5979,TPLASmva.BK,,,,,,,,,,,,,,,,,
5980,TPLm.BK,,,,,,,,,,,,,,,,,
5981,TPLmf.BK,,,,,,,,,,,,,,,,,
5982,TPLmol.BK,,,,,,,,,,,,,,,,,
5983,TPLmva.BK,,,,,,,,,,,,,,,,,
5984,TPOLY.BK,,,,,,,,,,,,,,,,,
5985,TPOLYf.BK,,,,,,,,,,,,,,,,,
5986,TPOLYol.BK,,,,,,,,,,,,,,,,,
5987,TPOLYva.BK,,,,,,,,,,,,,,,,,
5988,TPP.BK,,,,,,,,,,,,,,,,,
5989,TPPf.BK,,,,,,,,,,,,,,,,,
5990,TPPol.BK,,,,,,,,,,,,,,,,,
5991,TPPva.BK,,,,,,,,,,,,,,,,,
5992,TPSm.BK,,,,,,,,,,,,,,,,,
5993,TPSmf.BK,,,,,,,,,,,,,,,,,
5994,TPSmol.BK,,,,,,,,,,,,,,,,,
5995,TPSmva.BK,,,,,,,,,,,,,,,,,
5996,TQM.BK,34.4319770504343,2019-12-31,0.0,59.8381877022654,22.4929327918458,,,,,,,,,,False,,
5997,TQM.BK,39.7582824311056,2020-12-31,10.7774473037631,63.9608854502472,27.2934327367964,,,,,,,,,,True,,
5998,TQM.BK,47.4274537327019,2021-12-31,15.6753018578745,65.2985610387989,41.181405148855,,,,,,,,,,True,,
5999,TQM.BK,61.1297787638739,2022-12-31,17.6705071062148,81.1582491582492,56.3794531851691,,,,,,,,,,True,,
6000,TQMf.BK,34.4319770504343,2019-12-31,0.0,59.8381877022654,22.4929327918458,,,,,,,,,,False,,
6001,TQMf.BK,39.7582824311056,2020-12-31,10.7774473037631,63.9608854502472,27.2934327367964,,,,,,,,,,True,,
6002,TQMf.BK,47.4274537327019,2021-12-31,15.6753018578745,65.2985610387989,41.181405148855,,,,,,,,,,True,,
6003,TQMf.BK,61.1297787638739,2022-12-31,17.6705071062148,81.1582491582492,56.3794531851691,,,,,,,,,,True,,
6004,TQMol.BK,34.4319770504343,2019-12-31,0.0,59.8381877022654,22.4929327918458,,,,,,,,,,False,,
6005,TQMol.BK,39.7582824311056,2020-12-31,10.7774473037631,63.9608854502472,27.2934327367964,,,,,,,,,,True,,
6006,TQMol.BK,47.4274537327019,2021-12-31,15.6753018578745,65.2985610387989,41.181405148855,,,,,,,,,,True,,
6007,TQMol.BK,61.1297787638739,2022-12-31,17.6705071062148,81.1582491582492,56.3794531851691,,,,,,,,,,True,,
6008,TQMss.BK,34.4319770504343,2019-12-31,0.0,59.8381877022654,22.4929327918458,,,,,,,,,,False,,
6009,TQMss.BK,39.7582824311056,2020-12-31,10.7774473037631,63.9608854502472,27.2934327367964,,,,,,,,,,True,,
6010,TQMss.BK,47.4274537327019,2021-12-31,15.6753018578745,65.2985610387989,41.181405148855,,,,,,,,,,True,,
6011,TQMss.BK,61.1297787638739,2022-12-31,17.6705071062148,81.1582491582492,56.3794531851691,,,,,,,,,,True,,
6012,TQMva.BK,34.4319770504343,2019-12-31,0.0,59.8381877022654,22.4929327918458,,,,,,,,,,False,,
6013,TQMva.BK,39.7582824311056,2020-12-31,10.7774473037631,63.9608854502472,27.2934327367964,,,,,,,,,,True,,
6014,TQMva.BK,47.4274537327019,2021-12-31,15.6753018578745,65.2985610387989,41.181405148855,,,,,,,,,,True,,
6015,TQMva.BK,61.1297787638739,2022-12-31,17.6705071062148,81.1582491582492,56.3794531851691,,,,,,,,,,True,,
6016,TQRm.BK,,,,,,,,,,,,,,,,,
6017,TQRmf.BK,,,,,,,,,,,,,,,,,
6018,TQRmol.BK,,,,,,,,,,,,,,,,,
6019,TQRmva.BK,,,,,,,,,,,,,,,,,
6020,TR.BK,,,,,,,,,,,,,,,,,
6021,TRC.BK,,,,,,,,,,,,,,,,,
6022,TRCf.BK,,,,,,,,,,,,,,,,,
6023,TRCol.BK,,,,,,,,,,,,,,,,,
6024,TRCss.BK,,,,,,,,,,,,,,,,,
6025,TRCva.BK,,,,,,,,,,,,,,,,,
6026,TRITN.BK,,,,,,,,,,,,,,,,,
6027,TRITNf.BK,,,,,,,,,,,,,,,,,
6028,TRITNol.BK,,,,,,,,,,,,,,,,,
6029,TRITNva.BK,,,,,,,,,,,,,,,,,
6030,TRol.BK,,,,,,,,,,,,,,,,,
6031,TRPm.BK,,,,,,,,,,,,,,,,,
6032,TRPmf.BK,,,,,,,,,,,,,,,,,
6033,TRPmol.BK,,,,,,,,,,,,,,,,,
6034,TRPmss.BK,,,,,,,,,,,,,,,,,
6035,TRPmva.BK,,,,,,,,,,,,,,,,,
6036,TRss.BK,,,,,,,,,,,,,,,,,
6037,TRTm.BK,,,,,,,,,,,,,,,,,
6038,TRTmf.BK,,,,,,,,,,,,,,,,,
6039,TRTmol.BK,,,,,,,,,,,,,,,,,
6040,TRTmva.BK,,,,,,,,,,,,,,,,,
6041,TRU.BK,,,,,,,,,,,,,,,,,
6042,TRUBB.BK,,,,,,,,,,,,,,,,,
6043,TRUBBf.BK,,,,,,,,,,,,,,,,,
6044,TRUBBol.BK,,,,,,,,,,,,,,,,,
6045,TRUBBva.BK,,,,,,,,,,,,,,,,,
