"date","mkt","smb","hml","rmw","cma","E","S","G","Total"
2021-01-13,-0.011383816,0.008711473,0.006155569,-0.006971729,-0.007979572,-5.66252867656423e-05,-5.40760430087105e-05,-4.28164763302137e-05,-6.43077091958993e-05
2021-01-14,-0.006410802,0.012411431,-0.00430945,0.004253584,-0.008557659,-7.56427307808253e-05,-0.000146679900301546,2.97189885999231e-05,-4.08324881936487e-05
2021-01-15,0.008588708,-0.008154707,-0.005667507,0.002594094,0.017844698,2.56091364900135e-05,5.39434087032997e-05,7.46362944680836e-05,-4.20086175918304e-05
2021-01-18,-0.004723925,0.006509126,-0.003942131,0.003546907,-0.002569677,-4.37380102850351e-05,-1.50196164956183e-05,-2.57483037454827e-05,1.94535594973147e-05
2021-01-19,-0.0008172,-0.002561716,0.02168933,-0.009860795,-0.013766992,5.48596127527107e-05,-3.2257512052219e-05,-1.73332772023507e-05,3.54409572924924e-05
2021-01-20,-0.010739743,0.000156246,-0.000254165,0.010908277,-0.000430289,-6.63480415938717e-05,-0.000106852930388376,-2.06649232142973e-05,-3.11157528709643e-05
2021-01-21,0.001914821,0.004629146,-0.008296306,-0.005567657,-0.014097087,0.000119090216150517,3.38437007028649e-05,-2.74527534870625e-05,8.31418494059135e-05
2021-01-22,0.00806145,-0.005139415,-0.008183521,0.006640247,0.014817782,-2.66979413560832e-05,1.28202171462069e-05,-5.67382491960827e-05,-3.59085865402131e-05
2021-01-25,-0.0101257,0.015802996,0.005335746,-0.006457823,-0.018688757,-0.000135369349037633,-0.000142619757332573,5.57008353766307e-05,-4.36961824756375e-05
2021-01-26,-0.019904222,0.008920779,-0.005654644,0.004647975,-0.000459543,-6.35408641684841e-05,-0.000200637250705329,3.007814250167e-05,-8.59649100215724e-05
2021-01-27,-0.000962303,0.00392583,-0.006966468,0.009484016,0.007398946,-0.00010528977350407,-0.000184624140466479,-2.86466753393791e-05,-0.000139034945242547
2021-01-28,0.007977531,-0.004972663,0.010030405,-0.009223085,-0.009563162,0.000140808167745943,0.000175177307553093,0.00014723920025562,0.000170305999781115
2021-01-29,0.0056599,0.002046931,-0.002230072,0.006943717,0.001239396,-0.000149321187760876,-9.73073591198551e-05,4.68319650662605e-05,-6.09950508910311e-05
2021-02-01,-0.003221682,0.004200591,0.006849246,0.003366173,-0.005040931,-7.52935247140388e-05,-0.000113446449018804,-7.26190323081211e-05,-0.000132312433712796
2021-02-02,0.00093393,0.000307951,0.007691647,-0.007922837,0.001169374,-2.05022291129182e-06,-3.84284989678911e-05,6.15553790808796e-05,-5.05974115335418e-06
2021-02-03,0.009146523,-0.000824456,0.002056167,0.004149196,-0.003908472,8.49343396259872e-05,0.000165731917410237,-7.72754122121945e-05,0.000130050424444589
2021-02-04,0.013373425,-0.006237136,0.019594007,-0.010522457,0.005952234,0.000166137523572389,0.000150550897443722,0.000155932049605393,0.000125565651041823
2021-02-05,0.001409278,0.003265239,0.002248908,-0.006468565,-0.015316059,-2.6617797009558e-05,1.65242073308707e-05,2.89036491237942e-05,6.11749434448927e-06
2021-02-08,-0.000622624,0.000496227,-0.00854004,0.001239949,0.004346219,8.7613967169339e-05,6.43538386943834e-05,-1.6512186415926e-05,4.9452236906576e-05
2021-02-09,-0.005293204,0.008262501,0.005121463,-0.003609741,-0.004619321,-0.000136347653349303,-7.22381079471586e-05,-1.25474750217982e-05,-7.19590283099377e-05
2021-02-10,0.006751073,-0.004182221,-0.003520038,0.000761818,0.028412432,5.07180395170895e-05,6.57606403459848e-05,0.000214935127417529,0.00012420631109954
2021-02-11,0.001399823,0.000345351,-0.003327963,-0.001714124,-0.013762009,-7.31229931774182e-05,-1.57580121921899e-06,-5.82234045312841e-05,-4.05203721745222e-05
2021-02-15,-0.003464586,0.002109389,0.008557202,-0.001523661,0.008188824,4.26157708379623e-05,3.67066155141163e-05,1.30623347713141e-05,1.10270266472841e-05
2021-02-16,-0.003006019,0.004229446,0.003949378,-0.009159512,-0.004737563,-4.85307591842849e-05,2.74292975374818e-05,-6.98648659753648e-05,9.92279933421332e-05
2021-02-17,-0.007311012,0.007623869,-0.007338734,0.005906935,-0.001554441,-0.000121066724996123,-4.66203028357874e-05,2.82599132821691e-05,-6.70611420137408e-05
2021-02-18,-0.01501972,-0.001236941,0.006960408,-0.008399635,-9.76e-05,-0.000126647593318875,-8.61958360117328e-05,4.24139764764442e-05,-5.14272004768356e-05
2021-02-19,0.016727217,-0.003483898,0.001350287,0.003147067,0.003761042,6.55504379115631e-05,0.000139171271658887,0.000155882462969354,0.000124697484956373
2021-02-22,-0.006087511,0.004976232,0.00948563,-0.0068917,-0.008259895,6.33629737915918e-05,7.27438467057849e-05,-0.000104568769646485,1.31502947523614e-05
2021-02-23,0.005419407,-0.007326962,0.000766829,0.004314,0.00137901,0.000201127866004443,0.000108881850420122,0.000102620877586086,0.000174328032467729
2021-02-24,0.004288494,0.002029758,-0.001367792,0.000684797,-0.005676472,0,0,0,0
2021-02-25,0.001490585,0.012478519,-0.000147055,0.002577029,-0.003084808,-0.000112204283619494,-0.000139437027600457,-0.000179611010429886,-0.000221224171796461
2021-03-01,0.02724426,-0.016390929,-0.011474186,0.025008609,0.012642872,2.54999672077412e-05,2.84848200910086e-05,-0.000230093823376333,-4.58388068421683e-05
2021-03-02,-0.004375314,0.015058407,0.004633173,-0.005436582,-0.010396031,-6.98027991489936e-05,-4.42146530905735e-05,-3.23862432597468e-05,-0.00010678809859097
2021-03-03,0.006588028,-0.003316042,0.011551006,-0.003668882,0.004097539,8.27502760190795e-05,7.10339082545183e-05,7.76010387006679e-05,0.000109733009493316
2021-03-04,0.000213233,0.003604714,0.0106456,-0.004942885,-0.006714322,-0.000207839912292696,-0.000224682924833258,-2.16591896785728e-05,-0.00025174671047516
2021-03-05,0.004237231,0.008575076,-0.014413426,0.013867233,-0.003153459,4.04458348977307e-05,-7.89094256653393e-05,-8.0640764496747e-05,-2.68394928691989e-05
2021-03-08,0.014283629,-0.00073787,0.006556005,0.002398331,-0.005691648,-1.49837572206552e-05,7.08266349308442e-06,7.27774544107709e-06,-5.33352854509111e-05
2021-03-09,0.00185068,0.001308181,-0.005359042,0.004185273,0.00847725,0.000193289604361197,4.66682811326202e-05,5.10196475401788e-05,0.000105235411602733
2021-03-10,-0.003797298,0.009593627,-0.001410676,-0.00508274,-0.013041343,-0.000124207733527607,-0.000196162065493928,5.16504534146129e-05,-0.000147479822637754
2021-03-11,-0.001670082,0.009271147,0.006763583,-0.004356683,0.00191552,7.19163412162811e-06,-7.02250797558972e-05,0.000162425758717725,3.29113675554118e-05
2021-03-12,-0.000792547,0.009238037,-0.002059006,0.004310076,-0.005480322,-9.62430994455757e-05,-9.02521495550898e-05,1.41948058709805e-05,-5.25798482122421e-05
2021-03-15,-4.61e-05,0.005232997,0.001207972,-0.002388958,-0.006576899,4.41353289994645e-05,-1.12392650224946e-05,1.51139619699412e-05,4.327303165921e-05
2021-03-16,0.00170411,0.004798636,0.009173938,-0.004910457,0.003054874,1.39387406239075e-05,1.85007486774993e-05,2.73646570309392e-06,6.09335238122966e-05
2021-03-17,-0.002742065,0.010205353,0.008825649,-0.006021485,-0.00155984,-0.000112985543695294,-0.000133050021838383,-3.58520320189584e-05,-0.000103267529771753
2021-03-18,0.001881608,0.01148153,0.015020465,-0.00954487,0.008729657,4.36680617918946e-05,7.18792182198835e-05,-0.000139554242957783,3.78890654019793e-05
2021-03-19,-0.001727181,0.01211546,0.00204205,0.00701749,-0.008794423,-0.000235473576320841,-0.000245054493508179,-0.000118714811194386,-0.00033769887944945
2021-03-22,0.003147793,0.00617559,-0.000905038,-0.000943692,0.00535738,0.000115491239075107,6.93158857936617e-05,-2.18737039340643e-06,3.54095946647691e-05
2021-03-23,0.000900011,-0.000124942,0.007577267,-0.006158296,-0.002900518,-7.64246470488187e-06,-4.96837287387861e-05,3.19061081689734e-05,-2.58337171275943e-05
2021-03-24,0.001966593,0.001601791,-0.001581291,-0.000894511,0.001331523,8.39151071061293e-05,5.66063397304237e-05,9.15340253068098e-05,0.000135734063540267
2021-03-25,0.006111946,0.006689936,0.001172181,-0.001997965,0.000795075,-3.19264819922213e-05,6.24523315226487e-05,-4.97533447411412e-05,4.05815423902012e-05
2021-03-26,0.003960692,-0.001695904,0.001034399,0.007844876,0.000225061,3.11021568933304e-05,7.07816837817745e-05,1.48131430267462e-05,5.33517820498815e-05
2021-03-29,-0.001486401,0.000791066,-0.002833286,-0.002209807,-0.009522048,-6.2083253428821e-06,-6.76929658841874e-05,3.68322289243594e-05,4.09548954253418e-06
2021-03-30,0.00529728,-0.00092915,0.005294703,-0.000101722,0.008680695,-2.09538010751257e-05,2.10525812084976e-05,-1.4335977229828e-05,-4.12364106852505e-05
2021-03-31,0.000697115,0.002753363,-0.005474729,0.006727299,0.014738675,5.27877293330618e-05,2.31569796477726e-05,2.83130864895851e-05,3.15841381980997e-05
2021-04-01,-0.010406567,-0.00084374,-0.003464268,-0.000489773,0.007550337,-0.000127500139778026,-0.000134110589087176,-9.79317115139923e-06,-0.000106910067816868
2021-04-02,-0.014560192,-0.00486967,0.002822633,-0.000858918,0.001732248,-6.43418185651037e-05,-0.000104032769258935,4.56667499020235e-05,-3.40386062271403e-05
2021-04-05,0.001960509,0.004209858,-0.000108621,-0.003998074,0.011019582,-2.23427056883573e-05,-0.000137775296487616,-1.44835795550544e-05,-3.84208912061427e-05
2021-04-07,0.005589248,-0.000360263,-0.007353414,0.00471966,-0.012632107,1.42077678660697e-05,-3.13396254549699e-05,-5.1691278800942e-05,-6.55645812885633e-05
2021-04-08,-0.015520618,-0.001708074,-0.00128552,-0.003867691,-0.005075311,-3.5291040505832e-06,1.80957044835927e-05,-0.000103668775165278,-2.39607873862819e-05
2021-04-09,0.005523116,0.002856089,0.006688004,-0.002998604,0.012917818,-0.000103287807243359,-0.000161419883624575,0.000217734570078424,-3.63955960301353e-05
2021-04-12,0.017073696,0.010610704,-0.001047099,0.002756028,0.008499275,-0.00011370658423647,-9.15180000099476e-05,4.57506887511442e-05,-0.000105147295119131
2021-04-16,0.004662957,-0.003089803,0.008631977,-0.003603149,-0.010484289,2.76992305245718e-06,3.5756752914685e-05,2.08110141883558e-05,-1.58773066328398e-05
2021-04-19,0.000124378,0.0079519,0.009277712,-0.00347726,0.002742952,-5.3151232109755e-05,-7.09470330355802e-05,-4.02224120071988e-05,-5.90606533828192e-05
2021-04-20,-0.00757536,0.006943547,0.007423726,-0.003872177,0.009441403,-2.85180321529942e-05,-0.000100323238470231,4.13217045269122e-05,-1.55300918154745e-05
2021-04-21,-0.009644744,0.006128348,-0.008887828,-0.004592239,-0.004600292,-9.60471040637869e-05,-0.000168154328203543,-5.59012114686943e-05,-0.000169469949698716
2021-04-22,0.003910137,0.012666811,0.009132039,-0.007604201,0.007167123,-0.000167574658232235,-0.000266720683039671,-7.66531007868739e-05,-0.000221474635304972
2021-04-23,-0.000250174,0.005534435,0.004766881,-0.005186608,-0.000225277,7.47187770719179e-06,1.59405352383876e-05,8.59871572664053e-05,4.38141628039862e-05
2021-04-26,0.011519303,0.006045913,-0.002799842,0.001986519,-0.002797421,1.46363293177278e-05,-4.54097247234872e-06,7.44057526684052e-05,3.42816493569571e-05
2021-04-27,0.009436098,-0.004793217,0.002797537,-0.001666063,0.000363268,0.000146185223635492,7.36671799135462e-05,0.000133369749873578,0.000128372425535494
2021-04-28,-0.004278875,0.012039826,0.002928968,-0.004984004,-0.00452797,-1.74247102689415e-05,-4.6391335728311e-05,7.2692972822991e-05,-4.67475982152249e-05
2021-04-29,-0.020572072,0.020026487,0.016688053,-0.019685372,-0.001381754,-0.000206603851983049,-0.000195960749599695,-0.000170569321736232,-0.00016909171756737
2021-04-30,0.015753754,-0.002305384,-0.007692341,0.014682852,0.012613654,0.000127131226228078,1.33098588871206e-05,-1.90111015493565e-05,8.33447181669287e-05
2021-05-05,0.008792659,-0.003972345,-0.00247614,-0.002311459,0.008790292,0.000162906561746187,4.91659406112176e-05,6.1965660328626e-05,7.53146598587057e-05
2021-05-06,0.002965648,-5.61e-05,0.002281289,0.000379786,0.024218789,0.000153268624558242,9.71819758360031e-05,2.48287047928045e-05,0.000193014500968266
2021-05-07,-0.00535315,-0.002496081,-0.004405018,-0.000447167,0.001763388,3.16038842368751e-05,5.11260259123409e-06,9.42279664349243e-05,5.70524977980074e-05
2021-05-10,-0.003695723,-0.002867762,-0.016011242,0.013556653,0.035075118,-3.62645681590558e-05,-9.84230462292733e-05,1.28982685430014e-05,-0.000176344853346075
2021-05-11,-0.0159091,-0.004879575,0.005469382,-0.011730848,-0.017110981,-0.000147433856945445,-5.84151457230009e-05,-2.44179495092008e-05,-0.000105667411123613
2021-05-12,0.0008672,-0.004510715,-0.008569551,0.008201642,-0.001270382,0.000109356880943423,6.81570563977702e-05,1.56666589732119e-05,0.000108896491886623
2021-05-13,0.000136834,-0.008290187,-0.002577862,0.00829923,0.006152038,2.87924237537259e-05,0.000277423869544934,-0.00011983067120798,7.10811522106454e-05
2021-05-14,0.010771377,0.009916549,0.011559757,-0.001437773,0.006804015,-0.00011859320606023,-1.6003161581733e-05,-3.54471932740301e-05,-4.96004398258405e-05
2021-05-17,-0.002970172,0.008952914,-0.003286061,-4.71e-05,-0.008140068,-0.000118534961830304,-0.000157215754498858,-8.24017840611829e-06,-0.00013648801805961
2021-05-18,-0.004883097,-0.000774613,-0.004818207,-0.000680336,-0.002830441,-0.000117742462612516,3.16910547144159e-05,2.27586667299499e-05,-7.07379519137222e-05
2021-05-19,-0.001405109,0.003123954,-0.004257049,-0.002691169,0.001988085,-5.32036291928466e-05,2.08032791844021e-05,-4.99144984383647e-05,-4.67823625797547e-05
2021-05-20,-0.000626542,0.005465715,-0.00651349,-0.002587139,0.003317379,-5.44345389344065e-07,-5.26983113341721e-06,-6.92038009875039e-05,7.07314771430139e-06
2021-05-21,0.011275634,-0.001683508,-0.003552673,0.007269993,0.010646484,7.44071258697753e-05,-9.82009027884328e-07,-9.00749506826117e-05,2.20257979239846e-06
2021-05-24,0.009623505,-0.000488432,-0.000930317,0.003279302,-0.005275423,3.04961433300579e-05,6.56904492151469e-05,0.000101080279861835,3.08822547596855e-05
2021-05-25,-0.000954273,0.005760952,0.00392912,0.000707809,0.005988008,-8.50520013497973e-05,-5.96091911889684e-05,1.07102023074142e-05,-6.7000148381029e-05
2021-05-27,0.007578586,0.003210914,-0.001120979,0.000568036,0.006033313,2.13046913473727e-05,3.68510473256988e-05,1.81103820030018e-05,-4.14609397905175e-05
2021-05-28,0.015863722,-0.010531108,0.00600818,-0.004452506,0.001688825,0.000121805599404754,0.000185357878278014,4.53473740220076e-05,0.000153555381173508
2021-05-31,-0.000623384,0.011518709,-0.000234789,-0.003153418,0.002283457,-6.10580752864677e-05,-0.00010811017259225,7.86152003018881e-05,-5.23473631189861e-05
2021-06-01,-0.003909013,0.009087967,0.008541383,-0.002020288,-0.002604628,2.62559237998375e-05,-5.07131304973431e-05,-4.76530589804107e-06,3.41914139153464e-06
2021-06-02,0.00042192,0.005002526,0.00331071,-0.004608699,0.001220298,1.61452140527072e-05,3.27227305428387e-05,-0.000111577442404436,1.3465461345057e-05
2021-06-04,0.000259826,-0.002677995,0.002986054,0.003261864,0.00219743,7.40368642150247e-05,0.000103973218729157,2.46883152122631e-05,0.000117643467477201
2021-06-07,0.008263536,-0.004018646,0.004144836,-0.002644439,0.001349354,8.76544761789013e-05,0.000145096059193508,0.000110671893198075,0.000136376808028412
2021-06-08,-0.000942899,0.00979647,0.005729679,-0.004088551,0.004261446,-6.63820289452405e-05,-1.5028570287318e-06,-0.000150040521817946,-3.59794946997595e-05
2021-06-09,0.006803355,-0.010767461,-0.003739058,0.005974322,-0.01132239,9.7024278714572e-05,0.000105930035385186,7.12115417429603e-05,7.55803819216149e-05
2021-06-10,-0.002093202,0.001171733,0.000883401,-0.003507336,-0.002892088,-3.56978300289831e-05,-6.15259116246862e-05,-1.04347156178503e-05,-2.63757685731324e-05
2021-06-11,-0.00680144,0.011887615,-0.002169168,-0.004108996,0.002446467,-3.66869700116347e-05,-5.71816298988294e-05,-9.04743015623755e-05,-8.16658387996041e-05
2021-06-14,0.001339813,0.002667985,-0.000514551,-0.002991665,-0.005816906,5.42435585583388e-05,-3.59085863471795e-05,7.89892050061745e-05,3.53305726073897e-05
2021-06-15,-0.004662736,0.004881671,0.005786616,-0.001734979,0.001725165,-4.07113392164983e-05,-5.04449644586447e-05,-5.10384922844989e-05,-1.91318992050657e-05
2021-06-16,-0.00273924,-0.001628385,-0.00878241,0.00702543,-0.003253987,-9.10936430504101e-06,-4.38056288948427e-05,-0.000101602616855399,-3.02608655853732e-05
2021-06-17,-0.007200222,0.006632701,-0.004910876,0.002028679,0.003022275,-0.000110707435840867,2.39190844763402e-05,-5.97696267550105e-06,2.52722155694131e-05
2021-06-18,-0.001105097,-0.003924482,-0.005082935,0.009031997,-0.009919085,5.72709033047701e-05,-2.12065385159553e-06,1.39852487700286e-05,4.89609472126934e-05
2021-06-21,-0.004064625,-0.003801416,-0.013752207,0.005383909,0.002325557,4.27755921467175e-05,-1.84401647756531e-05,-2.00280579168678e-05,8.52693009174252e-06
2021-06-22,-0.003842873,-0.003380687,-0.00409894,0.001718158,0.001694636,-5.07583897846594e-06,2.95577052665113e-05,7.91110157069415e-05,2.29607828760522e-06
2021-06-23,-0.002027548,-0.00314962,0.003013828,-0.000539765,0.001993083,1.94409952573375e-05,2.81688319776755e-05,-8.07166010922868e-05,1.09836763738681e-05
2021-06-24,-0.0020687,0.00925091,0.002391218,-0.007508541,0.009525522,-6.10506698447679e-05,-9.52813750068569e-05,-4.71096484308378e-05,-9.988199445822e-05
2021-06-25,0.007976397,0.011325641,-0.000729735,-0.002658031,0.00935435,-9.09177037661892e-05,-8.2940213877607e-05,3.52968772756945e-05,-0.000112005584713227
2021-06-28,-0.002502072,0.001682683,-0.001658264,-0.00177868,-0.011186443,-4.25271608986308e-05,-4.19569227304889e-05,-2.49952790236946e-05,-4.94821299952029e-05
2021-06-29,0.003971193,0.004468693,-0.000285829,0.003680768,-0.012700635,2.74214754304973e-05,-1.52701600961721e-05,-5.93647208433572e-05,9.58959990129823e-07
2021-06-30,-0.009549241,-0.0043659,-0.010668405,0.001894736,-0.004544065,-7.0723144485527e-06,-3.59738400295573e-05,-4.78353799984234e-05,-3.70555056068744e-05
2021-07-01,0.000678097,-0.000129143,-0.007825743,0.001799803,-0.010775917,2.1768813011706e-05,1.92850050578982e-05,-0.000106555854039958,-1.46312336593988e-05
2021-07-02,0.007976658,0.009830481,0.004926197,-0.000161417,0.010139851,7.82951887900374e-05,-4.41657599980357e-05,9.04671042101189e-06,-3.31722010616554e-05
2021-07-05,-0.009378552,-0.002068899,-0.012014264,0.011258711,-0.005565682,-0.000108625970842679,-0.000174854654803047,-3.44373413298836e-05,-0.000114487155760254
2021-07-06,-0.021050544,-0.004706012,-0.015230437,0.004174542,0.001665077,-0.000116919430933032,-0.000165027123029639,-6.87362087964643e-05,-0.000167350058900078
2021-07-07,0.005444844,0.00496056,0.001031159,0.000149223,0.00586935,-1.29565410732271e-05,5.25138630333679e-05,1.97318068658375e-05,3.79544788243427e-05
2021-07-08,-0.001386797,0.004940576,0.001451991,0.00311208,0.00268039,4.3028011302261e-05,-0.00012007754558522,-0.000154135884101109,-5.37612941046388e-05
2021-07-09,0.01383784,0.005479419,0.011129845,-0.00902327,-0.006346299,6.46322410030496e-05,6.27021587953883e-05,0.000217921826112354,5.420010074428e-05
2021-07-12,-0.000876897,0.011812867,-0.006267838,0.005884941,-0.011269135,-0.000115421637907137,-0.000164321514307774,-8.07404740031919e-05,-0.000178827883305997
2021-07-13,0.001464684,-0.00666337,-0.001411324,0.00066007,0.023239583,-1.64294506035478e-05,-2.42786115251839e-05,5.53855273351075e-05,-2.0111736780459e-06
2021-07-14,0.001295417,0.005491376,0.00719618,-0.008245738,-0.021658966,1.16693356782674e-05,-1.13639884218589e-05,2.27570384574077e-05,9.51186296491316e-06
2021-07-15,-0.011510445,0.005148229,0.001566759,-0.007509266,-0.010522114,-4.42101978230707e-05,-7.88860395001082e-05,1.27395036515947e-05,-3.07614748855152e-05
2021-07-16,-0.011239529,-0.003089079,-0.008308096,0.003898049,-0.002662738,-0.000146997264582483,-0.000140978693940765,-0.000136107714620552,-0.00013900340658262
2021-07-19,0.001429401,-0.001117971,-0.010224717,0.003330529,0.001674786,-4.93891554831932e-05,-3.65808916837407e-05,-1.68820669335434e-05,-2.97385540033924e-05
2021-07-20,0.007674005,-0.001223275,0.010707988,-0.005017763,0.01155878,4.33345873334345e-05,7.91425376957442e-05,5.09820709611561e-05,8.04910991241669e-05
2021-07-21,-0.004592771,0.008018376,0.000137867,-0.004885281,-0.002086486,-3.68502993584927e-05,-0.000125743874982258,-3.10486483111051e-05,-0.000100786287553029
2021-07-22,-0.00488045,0.007709622,0.004063713,-0.009874359,-0.005777496,1.19805501276605e-05,7.3383473780242e-07,-1.6284857204265e-05,-4.91250370595586e-07
2021-07-23,-4.91e-05,-0.001217855,-0.002872876,0.002267882,0.01268207,5.84932293030904e-05,0.000103834241879834,0.000175633855649318,8.50550726932622e-05
2021-07-27,-0.010352364,-0.00853665,-0.004356362,0.001671425,0.010390597,-0.000107286966060309,-0.000133800734432784,-9.51840298528029e-05,-7.89901420333878e-05
2021-07-29,0.002348284,-0.010234124,0.005681297,-0.0045318,0.006197642,0.000126234180350742,1.39751238500741e-05,3.36254428134624e-05,4.82351198161835e-05
2021-07-30,0.010581095,0.007770841,0.004348041,0.003724184,0.002800914,-1.12843599838643e-05,1.29590004517698e-05,-8.44109518291948e-05,-7.20408672750385e-05
2021-08-02,0.003488932,0.002327194,-0.00816377,0.00762896,-0.000148473,-7.77599111817507e-05,-6.86862113193119e-05,1.03970011337755e-05,-0.000108133934633256
2021-08-03,-0.011986221,0.011083446,0.00380816,0.003474043,0.001636395,-0.000135132303287942,-0.000120861712943712,-9.63302223465285e-05,-9.37844363190594e-05
2021-08-04,-0.00371887,0.002228564,-0.000985946,0.004068586,-0.006759622,-3.79538562656388e-05,-4.8333850729778e-05,6.37675016776538e-05,2.18362035421117e-05
2021-08-05,0.012348384,-0.00827511,0.005086943,-0.007225522,0.004468369,2.05732841343725e-05,8.58878876422725e-05,0.000104019547048693,0.000101961246424375
2021-08-06,0.001880405,0.009073264,-0.008158637,0.000853825,-0.002738266,-2.9258865881871e-05,-3.78412812793776e-05,3.1159515621437e-05,-3.5216853416284e-05
2021-08-09,-0.006260384,-0.010629474,0.006883534,-0.010220583,-0.000413674,-2.48721147513628e-05,3.79031418587454e-05,0.000196914425358098,0.000225270800711471
2021-08-10,-0.002499469,-0.021986774,-0.008903817,-0.002839434,0.001996087,0.000132916608572839,0.00011826875928756,-9.71952523925743e-05,2.53432585835278e-05
2021-08-11,0.002395779,-0.007493466,-0.005013089,0.009647677,-0.00227967,5.41858214974024e-05,5.0460590674706e-06,-0.000208159888712685,-3.28755265007112e-05
2021-08-13,0.008544417,-0.003298143,0.000159008,-0.005974815,0.003943487,7.72384796175758e-05,8.3645059305448e-05,4.51854827225958e-05,8.81682739908018e-05
2021-08-16,0.00504544,0.004575132,0.002173456,-0.009663542,0.005612933,5.83877864727943e-05,0.000135056258671315,-0.000102996900610821,7.65768639405666e-05
2021-08-17,-0.004973832,0.009013111,0.000792048,0.002247343,-0.000185088,-2.60397850826973e-05,-0.000107353497740533,4.19577091369451e-06,-3.99833441857904e-05
2021-08-18,0.005964392,0.001267318,0.004118705,-0.001874566,9.6e-05,4.45660566507869e-05,7.67603848556925e-05,-8.55011615881882e-05,7.34426247548919e-05
2021-08-19,0.019333174,-0.011398124,0.018217052,-0.008466713,0.00242105,0.000269817066059151,0.000324371010211642,2.56069916617206e-05,0.000230758883497219
2021-08-20,0.003715916,0.004369576,0.00098975,-0.00103375,0.001078801,1.23618083093075e-05,4.51066764455843e-05,-6.47172571205653e-05,-2.71328847788657e-05
2021-08-23,0.008843514,0.000421055,0.000946795,-0.000650824,-0.003142269,4.79781661863375e-05,1.96566162580963e-06,3.22162120548633e-05,-5.22896022649584e-08
2021-08-24,0.00119804,0.005026379,0.000344878,-0.004524799,0.001132604,-4.64021386562728e-05,-3.11038151237412e-05,3.66707135063051e-05,-5.47038109453684e-06
2021-08-25,0.00644211,-0.003079008,0.002408826,0.00056951,-0.002246319,7.52123960132913e-05,6.31649981617577e-05,-2.87173011085703e-05,1.99784374035669e-05
2021-08-26,0.014135971,-0.005724882,-0.000360347,-0.006651947,0.004508128,5.29881216983783e-05,0.00017660781232931,1.08986287159161e-05,0.000106237990097309
2021-08-27,0.003082864,-0.004483293,-0.003241369,0.003456896,-0.003724182,9.67851917826577e-06,4.02687088068746e-07,9.48751251861565e-05,4.95372505281788e-05
2021-08-30,-0.002661927,0.002598363,-0.004558945,0.010591435,-0.011100736,-2.03350423292971e-05,-4.46448677755116e-05,1.30171626089094e-05,-5.47108258266507e-05
2021-08-31,0.008304089,-0.003405634,-0.008060219,0.009173586,-0.00877192,3.34553511931676e-05,5.52596837543594e-05,3.94138830783016e-05,5.51717731554675e-05
2021-09-01,0.001828069,-0.001880818,-0.001671779,-0.00086087,-0.001568927,-1.58736930719448e-05,-7.40959736623559e-06,-3.11380527737957e-05,-1.22497249813826e-05
2021-09-02,-0.00118438,0.009335737,0.010552707,-0.002413883,-0.000888064,6.33677781488053e-05,1.83986245902732e-05,9.41899366015116e-05,3.85301904466365e-05
2021-09-03,-0.007022013,-0.001819635,-0.001501847,-0.001652668,0.007941213,-4.96005864971143e-05,-3.28197118144906e-05,6.23721646690719e-05,-5.76177565112035e-06
2021-09-06,0.003150685,0.004141919,-0.000182421,0.005587683,-0.006436289,-0.0001587407189156,-0.000150101107357253,-7.98987211590569e-05,-0.000149287619030351
2021-09-07,-0.006943283,0.00891818,0.013042324,-0.005499285,-0.003453705,7.62332916019069e-05,5.30506604354888e-06,3.90610862955545e-05,4.67394531543124e-05
2021-09-08,0.004287049,0.002745354,-0.004549912,0.000164266,-0.00587864,-1.29588805398028e-05,-6.80679889226648e-06,-8.67057426439817e-05,-3.67155191389038e-05
2021-09-09,-0.001126201,0.003435571,0.008178482,-0.015982362,0.0127814,6.7884736984416e-05,-3.69054558512675e-05,-0.000135368305419542,-4.07168669536602e-05
2021-09-10,-0.005849182,0.003151811,0.003681947,-0.009454139,0.007379482,4.84054420896509e-05,2.53978319046675e-05,-3.48658064683868e-05,-1.56668901063836e-05
2021-09-13,0.002731202,0.004712265,-0.006239003,0.006191071,-0.005898194,-7.95516819357274e-06,-5.28458342314567e-05,2.61424163866647e-05,-1.05494244074359e-05
2021-09-14,0.002432719,-0.001785427,-0.000689412,0.000402266,0.004712105,1.83959755899258e-05,8.82161369217146e-05,-2.23855898790546e-05,5.7075648224393e-06
2021-09-15,-0.003725148,0.000691806,-0.001672132,0.001532655,-0.002904384,-0.000132473818825209,-0.000159217088825065,3.71741415255022e-05,-7.0641546950898e-05
2021-09-16,-0.014250754,0.001962851,-0.002812465,0.001355869,0.000691918,-5.58299076983454e-06,-3.93658011457414e-05,-2.03992468038262e-05,-7.47847062529814e-06
2021-09-17,0.007406627,-0.000590178,0.008892444,-0.008696609,0.002847048,6.25831466102668e-05,3.70953139063563e-05,-2.55594989603284e-05,1.17350733246752e-05
2021-09-20,0.002727362,0.005026829,0.007836577,-0.01404589,0.001514259,-6.05734417603029e-06,1.22925884555828e-05,8.32296541380896e-05,5.4614472904366e-05
2021-09-21,0.007297024,-0.018697192,0.025983596,-0.002675193,-0.009303045,0.000199943108794432,0.000173786750456892,0.000121125976783753,0.000197598151354678
